league_name,cup_div,rank,team_name,p,w,d,l,gf,ga,gd,points,game_date
League Two,,12,AFC Wimbledon,34,12,11,11,47,39,8,47,2024-02-24
League Two,,13,Notts County,33,14,5,14,66,62,4,47,2024-02-24
League Two,,14,Accrington Stanley,33,13,7,13,46,42,4,46,2024-02-24
League Two,,15,Bradford City,33,12,10,11,41,39,2,46,2024-02-24
League Two,,16,Newport County,33,13,7,13,47,52,-5,46,2024-02-24
League Two,,17,Tranmere Rovers,34,12,4,18,52,49,3,40,2024-02-24
League Two,,18,Swindon Town,34,10,10,14,57,61,-4,40,2024-02-24
League Two,,19,Salford City,34,10,9,15,51,63,-12,39,2024-02-24
League Two,,20,Doncaster Rovers,33,11,6,16,43,57,-14,39,2024-02-24
League Two,,21,Colchester United,33,8,7,18,44,61,-17,31,2024-02-24
League Two,,22,Grimsby Town,32,6,12,14,44,60,-16,30,2024-02-24
League Two,,23,Forest Green Rovers,33,6,8,19,33,60,-27,26,2024-02-24
League Two,,24,Sutton United,34,4,11,19,36,64,-28,23,2024-02-24
League Two,,1,Mansfield Town,33,17,12,4,67,29,38,63,2024-02-27
League Two,,2,Stockport County,34,18,9,7,66,37,29,63,2024-02-27
League Two,,3,Crewe Alexandra,34,17,10,7,62,46,16,61,2024-02-27
League Two,,4,Wrexham,34,17,9,8,60,45,15,60,2024-02-27
League Two,,5,Milton Keynes Dons,34,17,7,10,55,44,11,58,2024-02-27
League Two,,6,Barrow,33,14,11,8,47,39,8,53,2024-02-27
League Two,,7,Walsall,34,14,9,11,52,47,5,51,2024-02-27
League Two,,8,Gillingham,34,15,6,13,32,39,-7,51,2024-02-27
League Two,,9,Crawley Town,33,15,4,14,49,49,0,49,2024-02-27
League Two,,10,Newport County,34,14,7,13,51,53,-2,49,2024-02-27
League Two,,11,Morecambe,33,13,9,11,48,52,-4,48,2024-02-27
League Two,,12,Harrogate Town,34,14,6,14,41,52,-11,48,2024-02-27
League Two,,13,AFC Wimbledon,34,12,11,11,47,39,8,47,2024-02-27
League Two,,14,Notts County,34,14,5,15,69,66,3,47,2024-02-27
League Two,,15,Accrington Stanley,34,13,7,14,47,44,3,46,2024-02-27
League Two,,16,Bradford City,33,12,10,11,41,39,2,46,2024-02-27
League Two,,17,Swindon Town,35,11,10,14,60,62,-2,43,2024-02-27
League Two,,18,Tranmere Rovers,35,12,4,19,53,52,1,40,2024-02-27
League Two,,19,Salford City,35,10,10,15,52,64,-12,40,2024-02-27
League Two,,20,Doncaster Rovers,33,11,6,16,43,57,-14,39,2024-02-27
League Two,,21,Colchester United,34,8,8,18,45,62,-17,32,2024-02-27
League Two,,22,Grimsby Town,32,6,12,14,44,60,-16,30,2024-02-27
League Two,,23,Forest Green Rovers,34,6,9,19,34,61,-27,27,2024-02-27
League Two,,24,Sutton United,35,5,11,19,40,67,-27,26,2024-02-27
League Two,,1,Mansfield Town,34,18,12,4,68,29,39,66,2024-03-02
League Two,,2,Stockport County,34,18,9,7,66,37,29,63,2024-03-02
League Two,,3,Wrexham,35,18,9,8,64,45,19,63,2024-03-02
League Two,,4,Crewe Alexandra,35,17,10,8,64,49,15,61,2024-03-02
League Two,,5,Milton Keynes Dons,35,17,7,11,55,45,10,58,2024-03-02
League Two,,6,Walsall,35,15,9,11,55,48,7,54,2024-03-02
League Two,,7,Gillingham,35,16,6,13,34,39,-5,54,2024-03-02
League Two,,8,Barrow,33,14,11,8,47,39,8,53,2024-03-02
League Two,,9,Morecambe,34,14,9,11,51,54,-3,51,2024-03-02
League Two,,10,AFC Wimbledon,35,13,11,11,48,39,9,50,2024-03-02
League Two,,11,Crawley Town,33,15,4,14,49,49,0,49,2024-03-02
League Two,,12,Newport County,35,14,7,14,51,54,-3,49,2024-03-02
League Two,,13,Harrogate Town,35,14,7,14,42,53,-11,49,2024-03-02
League Two,,14,Notts County,34,14,5,15,69,66,3,47,2024-03-02
League Two,,15,Bradford City,33,12,10,11,41,39,2,46,2024-03-02
League Two,,16,Accrington Stanley,35,13,7,15,47,48,-1,46,2024-03-02
League Two,,17,Swindon Town,36,11,11,14,61,63,-2,44,2024-03-02
League Two,,18,Tranmere Rovers,36,13,4,19,54,52,2,43,2024-03-02
League Two,,19,Salford City,36,10,10,16,52,66,-14,40,2024-03-02
League Two,,20,Doncaster Rovers,34,11,6,17,44,60,-16,39,2024-03-02
League Two,,21,Grimsby Town,33,7,12,14,45,60,-15,33,2024-03-02
League Two,,22,Colchester United,34,8,8,18,45,62,-17,32,2024-03-02
League Two,,23,Forest Green Rovers,35,6,9,20,34,62,-28,27,2024-03-02
League Two,,24,Sutton United,36,5,11,20,40,68,-28,26,2024-03-02
League Two,,1,Mansfield Town,36,19,12,5,72,33,39,69,2024-03-09
League Two,,2,Stockport County,35,19,9,7,67,37,30,66,2024-03-09
League Two,,3,Wrexham,36,19,9,8,67,46,21,66,2024-03-09
League Two,,4,Milton Keynes Dons,37,19,7,11,60,47,13,64,2024-03-09
League Two,,5,Crewe Alexandra,36,17,10,9,64,51,13,61,2024-03-09
League Two,,6,Barrow,35,16,11,8,51,39,12,59,2024-03-09
League Two,,7,Gillingham,37,16,7,14,35,42,-7,55,2024-03-09
League Two,,8,AFC Wimbledon,37,14,12,11,50,39,11,54,2024-03-09
League Two,,9,Walsall,36,15,9,12,55,50,5,54,2024-03-09
League Two,,10,Morecambe,36,15,9,12,53,57,-4,54,2024-03-09
League Two,,11,Crawley Town,35,16,4,15,51,51,0,52,2024-03-09
League Two,,12,Bradford City,35,13,11,11,45,40,5,50,2024-03-09
League Two,,13,Newport County,36,14,7,15,51,55,-4,49,2024-03-09
League Two,,14,Harrogate Town,36,14,7,15,43,55,-12,49,2024-03-09
League Two,,15,Notts County,35,14,5,16,69,68,1,47,2024-03-09
League Two,,16,Accrington Stanley,36,13,7,16,47,51,-4,46,2024-03-09
League Two,,17,Tranmere Rovers,37,13,5,19,55,53,2,44,2024-03-09
League Two,,18,Swindon Town,37,11,11,15,63,66,-3,44,2024-03-09
League Two,,19,Doncaster Rovers,36,12,7,17,47,61,-14,43,2024-03-09
League Two,,20,Salford City,37,10,10,17,53,69,-16,40,2024-03-09
League Two,,21,Grimsby Town,35,7,14,14,46,61,-15,35,2024-03-09
League Two,,22,Colchester United,35,8,8,19,45,64,-19,32,2024-03-09
League Two,,23,Forest Green Rovers,36,7,9,20,36,62,-26,30,2024-03-09
League Two,,24,Sutton United,37,5,12,20,41,69,-28,27,2024-03-09
League Two,,1,Mansfield Town,37,19,12,6,73,35,38,69,2024-03-12
League Two,,2,Wrexham,37,19,10,8,67,46,21,67,2024-03-12
League Two,,3,Stockport County,35,19,9,7,67,37,30,66,2024-03-12
League Two,,4,Crewe Alexandra,37,18,10,9,65,51,14,64,2024-03-12
League Two,,5,Milton Keynes Dons,38,19,7,12,60,48,12,64,2024-03-12
League Two,,6,Barrow,36,16,12,8,52,40,12,60,2024-03-12
League Two,,7,AFC Wimbledon,38,15,12,11,52,39,13,57,2024-03-12
League Two,,8,Walsall,37,15,10,12,56,51,5,55,2024-03-12
League Two,,9,Crawley Town,36,17,4,15,53,52,1,55,2024-03-12
League Two,,10,Gillingham,38,16,7,15,35,44,-9,55,2024-03-12
League Two,,11,Morecambe,37,15,9,13,56,62,-6,54,2024-03-12
League Two,,12,Newport County,37,15,7,15,56,58,-2,52,2024-03-12
League Two,,13,Bradford City,36,13,11,12,45,42,3,50,2024-03-12
League Two,,14,Harrogate Town,37,14,8,15,43,55,-12,50,2024-03-12
League Two,,15,Accrington Stanley,37,14,7,16,49,52,-3,49,2024-03-12
League Two,,16,Tranmere Rovers,38,14,5,19,57,54,3,47,2024-03-12
League Two,,17,Notts County,36,14,5,17,70,70,0,47,2024-03-12
League Two,,18,Swindon Town,38,11,11,16,64,68,-4,44,2024-03-12
League Two,,19,Doncaster Rovers,36,12,7,17,47,61,-14,43,2024-03-12
League Two,,20,Salford City,37,10,10,17,53,69,-16,40,2024-03-12
League Two,,21,Grimsby Town,36,8,14,14,47,61,-14,38,2024-03-12
League Two,,22,Forest Green Rovers,37,8,9,20,38,62,-24,33,2024-03-12
League Two,,23,Colchester United,35,8,8,19,45,64,-19,32,2024-03-12
League Two,,24,Sutton United,38,5,12,21,41,70,-29,27,2024-03-12
League Two,,1,Mansfield Town,38,20,12,6,78,36,42,72,2024-03-16
League Two,,2,Stockport County,36,19,10,7,69,39,30,67,2024-03-16
League Two,,3,Wrexham,38,19,10,9,67,47,20,67,2024-03-16
League Two,,4,Milton Keynes Dons,39,20,7,12,63,49,14,67,2024-03-16
League Two,,5,Crewe Alexandra,38,18,10,10,66,54,12,64,2024-03-16
League Two,,6,Barrow,37,16,13,8,52,40,12,61,2024-03-16
League Two,,7,AFC Wimbledon,39,15,12,12,52,41,11,57,2024-03-16
League Two,,8,Walsall,38,15,11,12,57,52,5,56,2024-03-16
League Two,,9,Gillingham,39,16,8,15,36,45,-9,56,2024-03-16
League Two,,10,Crawley Town,36,17,4,15,53,52,1,55,2024-03-16
League Two,,11,Newport County,38,16,7,15,58,58,0,55,2024-03-16
League Two,,12,Morecambe,37,15,9,13,56,62,-6,54,2024-03-16
League Two,,13,Harrogate Town,38,14,9,15,43,55,-12,51,2024-03-16
League Two,,14,Tranmere Rovers,39,15,5,19,58,54,4,50,2024-03-16
League Two,,15,Bradford City,37,13,11,13,46,47,-1,50,2024-03-16
League Two,,16,Accrington Stanley,38,14,8,16,51,54,-3,50,2024-03-16
League Two,,17,Notts County,37,14,6,17,72,72,0,48,2024-03-16
League Two,,18,Doncaster Rovers,37,13,7,17,49,62,-13,46,2024-03-16
League Two,,19,Swindon Town,39,11,11,17,65,70,-5,44,2024-03-16
League Two,,20,Salford City,38,10,11,17,55,71,-16,41,2024-03-16
League Two,,21,Grimsby Town,37,8,15,14,48,62,-14,39,2024-03-16
League Two,,22,Colchester United,36,8,9,19,46,65,-19,33,2024-03-16
League Two,,23,Forest Green Rovers,38,8,9,21,38,63,-25,33,2024-03-16
League Two,,24,Sutton United,39,6,12,21,42,70,-28,30,2024-03-16
League Two,,1,Mansfield Town,39,20,13,6,79,37,42,73,2024-03-23
League Two,,2,Stockport County,38,20,11,7,75,40,35,71,2024-03-23
League Two,,3,Wrexham,39,20,10,9,70,48,22,70,2024-03-23
League Two,,4,Milton Keynes Dons,40,20,7,13,63,54,9,67,2024-03-23
League Two,,5,Crewe Alexandra,39,18,11,10,67,55,12,65,2024-03-23
League Two,,6,Barrow,38,17,13,8,53,40,13,64,2024-03-23
League Two,,7,Crawley Town,38,18,5,15,57,54,3,59,2024-03-23
League Two,,8,Gillingham,40,17,8,15,39,47,-8,59,2024-03-23
League Two,,9,AFC Wimbledon,40,15,13,12,53,42,11,58,2024-03-23
League Two,,10,Walsall,38,15,11,12,57,52,5,56,2024-03-23
League Two,,11,Newport County,39,16,7,16,58,59,-1,55,2024-03-23
League Two,,12,Morecambe,39,15,9,15,59,68,-9,54,2024-03-23
League Two,,13,Harrogate Town,39,15,9,15,46,55,-9,54,2024-03-23
League Two,,14,Notts County,39,15,6,18,76,74,2,51,2024-03-23
League Two,,15,Tranmere Rovers,40,15,5,20,59,57,2,50,2024-03-23
League Two,,16,Accrington Stanley,39,14,8,17,52,57,-5,50,2024-03-23
League Two,,17,Bradford City,39,13,11,15,46,53,-7,50,2024-03-23
League Two,,18,Doncaster Rovers,38,14,7,17,51,62,-11,49,2024-03-23
League Two,,19,Salford City,40,12,11,17,60,73,-13,47,2024-03-23
League Two,,20,Swindon Town,39,11,11,17,65,70,-5,44,2024-03-23
League Two,,21,Grimsby Town,38,8,15,15,49,65,-16,39,2024-03-23
League Two,,22,Colchester United,37,8,10,19,47,66,-19,34,2024-03-23
League Two,,23,Sutton United,40,7,12,21,45,71,-26,33,2024-03-23
League Two,,24,Forest Green Rovers,39,8,9,22,38,65,-27,33,2024-03-23
League Two,,1,Stockport County,39,21,11,7,78,40,38,74,2024-03-29
League Two,,2,Mansfield Town,40,20,13,7,79,39,40,73,2024-03-29
League Two,,3,Wrexham,40,21,10,9,72,48,24,73,2024-03-29
League Two,,4,Milton Keynes Dons,41,21,7,13,68,54,14,70,2024-03-29
League Two,,5,Barrow,39,18,13,8,56,41,15,67,2024-03-29
League Two,,6,Crewe Alexandra,40,18,12,10,67,55,12,66,2024-03-29
League Two,,7,Gillingham,41,17,9,15,39,47,-8,60,2024-03-29
League Two,,8,AFC Wimbledon,41,15,14,12,54,43,11,59,2024-03-29
League Two,,9,Crawley Town,39,18,5,16,57,56,1,59,2024-03-29
League Two,,10,Morecambe,40,16,9,15,61,69,-8,57,2024-03-29
League Two,,11,Walsall,39,15,11,13,57,57,0,56,2024-03-29
League Two,,12,Newport County,40,16,7,17,59,61,-2,55,2024-03-29
League Two,,13,Harrogate Town,40,15,10,15,47,56,-9,55,2024-03-29
League Two,,14,Bradford City,40,14,11,15,48,53,-5,53,2024-03-29
League Two,,15,Doncaster Rovers,39,15,7,17,53,62,-9,52,2024-03-29
League Two,,16,Notts County,40,15,6,19,77,76,1,51,2024-03-29
League Two,,17,Tranmere Rovers,41,15,5,21,59,59,0,50,2024-03-29
League Two,,18,Accrington Stanley,40,14,8,18,53,59,-6,50,2024-03-29
League Two,,19,Swindon Town,40,12,11,17,67,71,-4,47,2024-03-29
League Two,,20,Salford City,41,12,11,18,61,75,-14,47,2024-03-29
League Two,,21,Grimsby Town,39,8,15,16,50,68,-18,39,2024-03-29
League Two,,22,Colchester United,38,9,10,19,49,67,-18,37,2024-03-29
League Two,,23,Sutton United,41,8,12,21,47,72,-25,36,2024-03-29
League Two,,24,Forest Green Rovers,40,8,9,23,38,68,-30,33,2024-03-29
League Two,,1,Stockport County,40,22,11,7,79,40,39,77,2024-04-01
League Two,,2,Mansfield Town,40,20,13,7,79,39,40,73,2024-04-01
League Two,,3,Wrexham,40,21,10,9,72,48,24,73,2024-04-01
League Two,,4,Milton Keynes Dons,42,21,8,13,71,57,14,71,2024-04-01
League Two,,5,Barrow,40,18,13,9,57,43,14,67,2024-04-01
League Two,,6,Crewe Alexandra,41,18,12,11,67,58,9,66,2024-04-01
League Two,,7,Crawley Town,40,19,5,16,61,56,5,62,2024-04-01
League Two,,8,Morecambe,41,17,9,15,63,70,-7,60,2024-04-01
League Two,,9,Gillingham,42,17,9,16,40,52,-12,60,2024-04-01
League Two,,10,AFC Wimbledon,42,15,14,13,54,44,10,59,2024-04-01
League Two,,11,Walsall,40,16,11,13,59,58,1,59,2024-04-01
League Two,,12,Harrogate Town,41,16,10,15,52,57,-5,58,2024-04-01
League Two,,13,Newport County,41,16,7,18,59,65,-6,55,2024-04-01
League Two,,14,Bradford City,41,14,12,15,49,54,-5,54,2024-04-01
League Two,,15,Notts County,41,15,7,19,80,79,1,52,2024-04-01
League Two,,16,Doncaster Rovers,39,15,7,17,53,62,-9,52,2024-04-01
League Two,,17,Tranmere Rovers,42,15,6,21,60,60,0,51,2024-04-01
League Two,,18,Accrington Stanley,40,14,8,18,53,59,-6,50,2024-04-01
League Two,,19,Swindon Town,41,12,11,18,68,74,-6,47,2024-04-01
League Two,,20,Salford City,42,12,11,19,62,77,-15,47,2024-04-01
League Two,,21,Grimsby Town,40,8,16,16,51,69,-18,40,2024-04-01
League Two,,22,Sutton United,42,9,12,21,50,73,-23,39,2024-04-01
League Two,,23,Colchester United,39,9,11,19,50,68,-18,38,2024-04-01
League Two,,24,Forest Green Rovers,41,9,9,23,41,68,-27,36,2024-04-01
League Two,,1,Stockport County,41,23,11,7,82,41,41,80,2024-04-06
League Two,,2,Wrexham,42,22,10,10,74,50,24,76,2024-04-06
League Two,,3,Milton Keynes Dons,43,22,8,13,73,57,16,74,2024-04-06
League Two,,4,Mansfield Town,41,20,13,8,80,43,37,73,2024-04-06
League Two,,5,Barrow,41,18,13,10,57,45,12,67,2024-04-06
League Two,,6,Crewe Alexandra,42,18,13,11,67,58,9,67,2024-04-06
League Two,,7,Crawley Town,41,20,5,16,65,57,8,65,2024-04-06
League Two,,8,AFC Wimbledon,43,16,14,13,55,44,11,62,2024-04-06
League Two,,9,Walsall,41,17,11,13,62,59,3,62,2024-04-06
League Two,,10,Morecambe,42,17,9,16,63,73,-10,60,2024-04-06
League Two,,11,Gillingham,43,17,9,17,40,53,-13,60,2024-04-06
League Two,,12,Doncaster Rovers,41,17,7,17,57,62,-5,58,2024-04-06
League Two,,13,Harrogate Town,42,16,10,16,52,60,-8,58,2024-04-06
League Two,,14,Bradford City,42,15,12,15,50,54,-4,57,2024-04-06
League Two,,15,Notts County,42,16,7,19,83,79,4,55,2024-04-06
League Two,,16,Newport County,42,16,7,19,59,66,-7,55,2024-04-06
League Two,,17,Tranmere Rovers,43,15,6,22,61,63,-2,51,2024-04-06
League Two,,18,Accrington Stanley,41,14,9,18,53,59,-6,51,2024-04-06
League Two,,19,Swindon Town,42,13,11,18,70,74,-4,50,2024-04-06
League Two,,20,Salford City,43,12,11,20,62,78,-16,47,2024-04-06
League Two,,21,Grimsby Town,41,9,16,16,52,69,-17,43,2024-04-06
League Two,,22,Sutton United,43,9,12,22,51,76,-25,39,2024-04-06
League Two,,23,Colchester United,40,9,11,20,51,70,-19,38,2024-04-06
League Two,,24,Forest Green Rovers,42,9,9,24,41,70,-29,36,2024-04-06
League Two,,1,Stockport County,43,25,11,7,86,42,44,86,2024-04-13
League Two,,2,Wrexham,44,24,10,10,84,51,33,82,2024-04-13
League Two,,3,Mansfield Town,43,22,13,8,85,44,41,79,2024-04-13
League Two,,4,Milton Keynes Dons,44,22,8,14,74,61,13,74,2024-04-13
League Two,,5,Crewe Alexandra,44,19,13,12,68,61,7,70,2024-04-13
League Two,,6,Barrow,42,18,13,11,57,48,9,67,2024-04-13
League Two,,7,Crawley Town,43,20,5,18,68,64,4,65,2024-04-13
League Two,,8,Doncaster Rovers,43,19,7,17,63,63,0,64,2024-04-13
League Two,,9,Gillingham,44,18,9,17,43,53,-10,63,2024-04-13
League Two,,10,AFC Wimbledon,44,16,14,14,57,47,10,62,2024-04-13
League Two,,11,Walsall,43,17,11,15,64,64,0,62,2024-04-13
League Two,,12,Harrogate Town,44,17,11,16,55,62,-7,62,2024-04-13
League Two,,13,Bradford City,43,16,12,15,52,55,-3,60,2024-04-13
League Two,,14,Notts County,43,17,7,19,86,80,6,58,2024-04-13
League Two,,15,Morecambe,44,17,9,18,63,76,-13,57,2024-04-13
League Two,,16,Newport County,44,16,7,21,61,71,-10,55,2024-04-13
League Two,,17,Tranmere Rovers,44,16,6,22,63,64,-1,54,2024-04-13
League Two,,18,Accrington Stanley,43,15,9,19,56,64,-8,54,2024-04-13
League Two,,19,Swindon Town,43,14,11,18,73,76,-3,53,2024-04-13
League Two,,20,Salford City,44,12,11,21,63,80,-17,47,2024-04-13
League Two,,21,Grimsby Town,43,10,16,17,55,70,-15,46,2024-04-13
League Two,,22,Colchester United,42,10,11,21,55,74,-19,41,2024-04-13
League Two,,23,Sutton United,44,9,13,22,53,78,-25,40,2024-04-13
League Two,,24,Forest Green Rovers,44,9,9,26,41,77,-36,36,2024-04-13
League Two,,1,Stockport County,45,27,11,7,95,46,49,92,2024-04-20
League Two,,2,Mansfield Town,45,24,13,8,89,46,43,85,2024-04-20
League Two,,3,Wrexham,45,25,10,10,87,51,36,85,2024-04-20
League Two,,4,Milton Keynes Dons,45,23,8,14,79,64,15,77,2024-04-20
League Two,,5,Crewe Alexandra,45,19,13,13,68,64,4,70,2024-04-20
League Two,,6,Barrow,44,18,14,12,60,53,7,68,2024-04-20
League Two,,7,Crawley Town,45,20,7,18,71,67,4,67,2024-04-20
League Two,,8,Doncaster Rovers,44,20,7,17,67,65,2,67,2024-04-20
League Two,,9,Walsall,45,18,11,16,68,68,0,65,2024-04-20
League Two,,10,Bradford City,44,17,12,15,55,57,-2,63,2024-04-20
League Two,,11,Gillingham,45,18,9,18,44,55,-11,63,2024-04-20
League Two,,12,AFC Wimbledon,45,16,14,15,59,50,9,62,2024-04-20
League Two,,13,Harrogate Town,45,17,11,17,58,67,-9,62,2024-04-20
League Two,,14,Notts County,45,18,7,20,89,85,4,61,2024-04-20
League Two,,15,Tranmere Rovers,45,17,6,22,66,66,0,57,2024-04-20
League Two,,16,Morecambe,45,17,9,19,64,78,-14,57,2024-04-20
League Two,,17,Newport County,45,16,7,22,61,72,-11,55,2024-04-20
League Two,,18,Accrington Stanley,45,15,9,21,59,70,-11,54,2024-04-20
League Two,,19,Swindon Town,45,14,11,20,74,80,-6,53,2024-04-20
League Two,,20,Salford City,45,13,11,21,64,80,-16,50,2024-04-20
League Two,,21,Grimsby Town,45,11,16,18,57,72,-15,49,2024-04-20
League Two,,22,Colchester United,44,11,11,22,57,75,-18,44,2024-04-20
League Two,,23,Sutton United,45,9,14,22,55,80,-25,41,2024-04-20
League Two,,24,Forest Green Rovers,45,10,9,26,43,78,-35,39,2024-04-20
League Two,,1,Stockport County,46,27,11,8,96,48,48,92,2024-04-27
League Two,,2,Wrexham,46,26,10,10,89,52,37,88,2024-04-27
League Two,,3,Mansfield Town,46,24,14,8,90,47,43,86,2024-04-27
League Two,,4,Milton Keynes Dons,46,23,9,14,83,68,15,78,2024-04-27
League Two,,5,Doncaster Rovers,46,21,8,17,73,68,5,71,2024-04-27
League Two,,6,Crewe Alexandra,46,19,14,13,69,65,4,71,2024-04-27
League Two,,7,Crawley Town,46,21,7,18,73,67,6,70,2024-04-27
League Two,,8,Barrow,46,18,15,13,62,56,6,69,2024-04-27
League Two,,9,Bradford City,46,19,12,15,61,59,2,69,2024-04-27
League Two,,10,AFC Wimbledon,46,17,14,15,64,51,13,65,2024-04-27
League Two,,11,Walsall,46,18,11,17,69,73,-4,65,2024-04-27
League Two,,12,Gillingham,46,18,10,18,46,57,-11,64,2024-04-27
League Two,,13,Harrogate Town,46,17,12,17,60,69,-9,63,2024-04-27
League Two,,14,Notts County,46,18,7,21,89,86,3,61,2024-04-27
League Two,,15,Morecambe,46,17,10,19,67,81,-14,58,2024-04-27
League Two,,16,Tranmere Rovers,46,17,6,23,67,70,-3,57,2024-04-27
League Two,,17,Accrington Stanley,46,16,9,21,63,71,-8,57,2024-04-27
League Two,,18,Newport County,46,16,7,23,62,76,-14,55,2024-04-27
League Two,,19,Swindon Town,46,14,12,20,77,83,-6,54,2024-04-27
League Two,,20,Salford City,46,13,12,21,66,82,-16,51,2024-04-27
League Two,,21,Grimsby Town,46,11,16,19,57,74,-17,49,2024-04-27
League Two,,22,Colchester United,46,11,12,23,59,80,-21,45,2024-04-27
League Two,,23,Sutton United,46,9,15,22,59,84,-25,42,2024-04-27
League Two,,24,Forest Green Rovers,46,11,9,26,44,78,-34,42,2024-04-27
League Two,,1,Doncaster Rovers,1,1,0,0,4,1,3,3,2024-08-10
League Two,,2,Gillingham,1,1,0,0,4,1,3,3,2024-08-10
League Two,,3,AFC Wimbledon,1,1,0,0,4,2,2,3,2024-08-10
League Two,,4,Bromley,1,1,0,0,2,0,2,3,2024-08-10
League Two,,5,Port Vale,1,1,0,0,2,0,2,3,2024-08-10
League Two,,6,Cheltenham Town,1,1,0,0,3,2,1,3,2024-08-10
League Two,,7,Bradford City,1,1,0,0,2,1,1,3,2024-08-10
League Two,,8,Barrow,1,1,0,0,1,0,1,3,2024-08-10
League Two,,9,Fleetwood Town,1,1,0,0,1,0,1,3,2024-08-10
League Two,,10,Walsall,1,1,0,0,1,0,1,3,2024-08-10
League Two,,11,Swindon Town,1,0,1,0,1,1,0,1,2024-08-10
League Two,,12,Chesterfield,1,0,1,0,1,1,0,1,2024-08-10
League Two,,13,Notts County,1,0,1,0,0,0,0,1,2024-08-10
League Two,,14,Tranmere Rovers,1,0,1,0,0,0,0,1,2024-08-10
League Two,,15,Newport County,1,0,0,1,2,3,-1,0,2024-08-10
League Two,,16,Milton Keynes Dons,1,0,0,1,1,2,-1,0,2024-08-10
League Two,,17,Crewe Alexandra,1,0,0,1,0,1,-1,0,2024-08-10
League Two,,18,Grimsby Town,1,0,0,1,0,1,-1,0,2024-08-10
League Two,,19,Morecambe,1,0,0,1,0,1,-1,0,2024-08-10
League Two,,20,Colchester United,1,0,0,1,2,4,-2,0,2024-08-10
League Two,,21,Harrogate Town,1,0,0,1,0,2,-2,0,2024-08-10
League Two,,22,Salford City,1,0,0,1,0,2,-2,0,2024-08-10
League Two,,23,Accrington Stanley,1,0,0,1,1,4,-3,0,2024-08-10
League Two,,24,Carlisle United,1,0,0,1,1,4,-3,0,2024-08-10
League Two,,1,Walsall,2,2,0,0,5,0,5,6,2024-08-17
League Two,,2,Gillingham,2,2,0,0,5,1,4,6,2024-08-17
League Two,,3,Bromley,2,2,0,0,4,0,4,6,2024-08-17
League Two,,4,Chesterfield,2,1,1,0,6,1,5,4,2024-08-17
League Two,,5,Port Vale,2,1,1,0,2,0,2,4,2024-08-17
League Two,,6,Bradford City,2,1,1,0,2,1,1,4,2024-08-17
League Two,,7,Newport County,2,1,0,1,5,4,1,3,2024-08-17
League Two,,8,Doncaster Rovers,2,1,0,1,5,4,1,3,2024-08-17
League Two,,9,Fleetwood Town,1,1,0,0,1,0,1,3,2024-08-17
League Two,,10,Cheltenham Town,2,1,0,1,5,5,0,3,2024-08-17
League Two,,11,AFC Wimbledon,2,1,0,1,4,4,0,3,2024-08-17
League Two,,12,Colchester United,2,1,0,1,4,4,0,3,2024-08-17
League Two,,13,Grimsby Town,2,1,0,1,3,3,0,3,2024-08-17
League Two,,14,Barrow,2,1,0,1,1,1,0,3,2024-08-17
League Two,,15,Carlisle United,2,1,0,1,2,4,-2,3,2024-08-17
League Two,,16,Tranmere Rovers,2,0,2,0,0,0,0,2,2024-08-17
League Two,,17,Notts County,1,0,1,0,0,0,0,1,2024-08-17
League Two,,18,Harrogate Town,2,0,1,1,3,5,-2,1,2024-08-17
League Two,,19,Salford City,2,0,1,1,0,2,-2,1,2024-08-17
League Two,,20,Accrington Stanley,2,0,1,1,4,7,-3,1,2024-08-17
League Two,,21,Swindon Town,2,0,1,1,1,5,-4,1,2024-08-17
League Two,,22,Morecambe,2,0,0,2,0,2,-2,0,2024-08-17
League Two,,23,Milton Keynes Dons,2,0,0,2,1,4,-3,0,2024-08-17
League Two,,24,Crewe Alexandra,2,0,0,2,0,6,-6,0,2024-08-17
EFL Trophy,Northern Group A,1,Everton U21,1,1,0,0,3,1,2,3,2024-08-20
EFL Trophy,Northern Group A,2,Accrington Stanley,0,0,0,0,0,0,0,0,2024-08-20
EFL Trophy,Northern Group A,3,Stockport County,0,0,0,0,0,0,0,0,2024-08-20
EFL Trophy,Northern Group A,4,Tranmere Rovers,1,0,0,1,1,3,-2,0,2024-08-20
League Two,,1,Gillingham,3,2,1,0,5,1,4,7,2024-08-24
League Two,,2,Bradford City,3,2,1,0,5,2,3,7,2024-08-24
League Two,,3,Walsall,3,2,0,1,5,1,4,6,2024-08-24
League Two,,4,Barrow,3,2,0,1,5,1,4,6,2024-08-24
League Two,,5,Newport County,3,2,0,1,8,5,3,6,2024-08-24
